City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,pisco,-13.7,-76.2167,293.18,83,0,7.72,PE,1701479041
363,jayapura,-2.5333,140.7,303.81,65,97,1.43,ID,1701479554
364,el limon,10.3059,-67.6321,295.39,87,20,3.0,VE,1701479554
365,papao,-17.75,-149.55,303.97,83,30,7.91,PF,1701479411
366,rovaniemi,66.5,25.7167,259.82,85,40,4.12,FI,1701479555
367,saudarkrokur,65.7461,-19.6394,267.83,83,38,2.35,IS,1701479555
368,kone,-21.0595,164.8658,305.47,46,7,2.1,NC,1701479555
369,leava,-14.3,-178.1667,301.66,80,100,7.76,WF,1701479556
370,prabumulih,-3.45,104.25,299.63,83,89,0.51,ID,1701479557
371,santa marta,11.2408,-74.199,302.53,69,6,4.92,CO,1701479439
372,beohari,24.05,81.3833,289.58,95,86,0.72,IN,1701479558
373,gadzhiyevo,69.2551,33.3362,258.37,99,88,2.45,RU,1701479559
374,tsiombe,-25.3,45.4833,293.48,75,70,5.59,MG,1701479560
375,udachny,66.4167,112.4,244.91,98,100,3.32,RU,1701479025
376,mugia,43.1041,-9.2179,281.99,71,40,4.45,ES,1701479139
377,callao,-12.0667,-77.15,296.88,83,0,4.63,PE,1701479072
378,casarsa della delizia,45.9481,12.8375,286.86,85,100,0.45,IT,1701479561
379,kaset sombun,16.2805,101.9542,296.56,76,74,3.14,TH,1701479562
380,manaure,11.7751,-72.4445,300.27,82,5,11.51,CO,1701479562
381,magway,20.15,94.9167,295.82,73,65,1.46,MM,1701479563
382,salanso,12.1833,-4.0833,300.63,23,7,2.27,BF,1701479563
383,pasuquin,18.3328,120.6177,299.96,79,0,13.03,PH,1701479563
384,ha'il,27.5219,41.6907,286.16,58,0,1.03,SA,1701479563
385,cabo san lucas,22.8909,-109.9124,297.46,57,20,5.14,MX,1701479137
386,tongouson,5.0214,120.1328,301.13,79,100,2.17,PH,1701479564
387,smara,26.7384,-11.6719,291.41,84,0,3.45,EH,1701479564
388,mount pearl,47.5166,-52.7813,277.51,93,100,3.58,CA,1701479564
389,black river,18.0264,-77.8487,298.87,80,49,1.69,JM,1701479565
390,playas,-2.6333,-80.3833,297.37,82,72,4.6,EC,1701479566
391,astoria,46.1879,-123.8313,283.63,89,100,4.12,US,1701479566
392,belgrade,44.804,20.4651,292.83,58,0,4.63,RS,1701479566
393,novaya igirma,57.1334,103.9112,267.22,96,100,3.4,RU,1701479129
394,bandipura,34.4167,74.65,274.87,66,0,3.34,IN,1701479567
395,kabinda,-6.1333,24.4833,292.09,99,100,1.38,CD,1701479568
396,castillos,-34.1667,-53.8333,292.81,98,100,5.97,UY,1701479052
397,mu'minobod,38.1085,70.0285,277.5,37,100,3.08,TJ,1701479569
398,brookings,44.3114,-96.7984,272.69,64,100,2.06,US,1701478808
399,ascension,30.2169,-90.9001,296.15,93,100,1.54,US,1701479569
400,port douglas,-16.4833,145.4667,302.56,71,28,4.21,AU,1701479418
401,suntar,62.1444,117.6319,241.74,100,95,0.96,RU,1701479570
402,tshikapa,-6.4167,20.8,292.85,98,94,0.66,CD,1701479570
403,pangody,65.85,74.4859,253.18,100,62,4.19,RU,1701479571
404,san antonio oeste,-40.7319,-64.9477,290.55,56,70,4.01,AR,1701479571
405,ust'-kulom,61.6864,53.6902,267.33,96,100,2.28,RU,1701479571
406,bodo,67.28,14.405,268.17,75,0,7.2,NO,1701479572
407,kedrovyy,56.1667,91.8167,270.38,96,100,2.0,RU,1701479572
408,yalutorovsk,56.6536,66.3006,263.69,94,43,1.79,RU,1701479572
409,chania,35.5122,24.0156,288.93,82,20,0.0,GR,1701479572
410,chibougamau,49.9168,-74.3659,254.94,85,0,2.57,CA,1701479111
411,rabo de peixe,37.8,-25.5833,289.88,99,20,5.66,PT,1701479573
412,puerto aysen,-45.4,-72.7,275.92,99,76,2.06,CL,1701479573
413,soanierana ivongo,-16.9167,49.5833,295.72,98,100,0.67,MG,1701479574
414,kuusamo,65.9667,29.1833,262.17,92,100,3.09,FI,1701479574
415,sao joao evangelista,-18.5478,-42.7633,295.13,80,97,0.74,BR,1701479423
416,pajok,3.8651,32.4821,294.83,65,17,1.2,SS,1701479575
417,harlingen,26.1906,-97.6961,295.31,96,100,2.06,US,1701479570
418,chifeng,42.2683,118.9636,267.48,45,0,3.36,CN,1701479576
419,puerto deseado,-47.7503,-65.8938,284.91,38,100,0.43,AR,1701479119
420,dwarka,22.2394,68.9678,296.33,60,0,8.17,IN,1701479063
421,dunedin,-45.8742,170.5036,288.04,74,100,4.47,NZ,1701479403
422,vyerkhnyadzvinsk,55.7815,27.9443,266.96,97,100,1.48,BY,1701479577
423,kismayo,-0.3582,42.5454,298.97,85,100,2.01,SO,1701479577
424,wettringen,52.2094,7.319,271.29,75,19,0.45,DE,1701479578
425,mahina,-17.5065,-149.489,304.02,70,20,2.06,PF,1701479578
426,malango,-2.9627,119.9001,297.04,86,82,0.24,ID,1701479023
427,tovuz,40.9922,45.6289,281.64,47,15,2.79,AZ,1701479579
428,goderich,43.7501,-81.7165,275.88,97,100,4.34,CA,1701479434
429,islamkot,24.6997,70.177,292.43,47,0,5.02,PK,1701479579
430,namsos,64.4662,11.4957,267.18,78,64,6.17,NO,1701479579
431,carnot,4.9409,15.8665,296.34,76,27,0.73,CF,1701479580
432,al burayqah,30.4062,19.5739,292.72,43,10,6.51,LY,1701479580
433,cabinda,-5.55,12.2,298.87,84,99,2.25,AO,1701479580
434,togur,58.3631,82.8265,263.79,98,100,1.79,RU,1701479580
435,brisas de zicatela,15.8369,-97.0419,301.44,57,40,0.0,MX,1701479581
436,bangkalan,-7.0455,112.7351,300.12,72,100,1.64,ID,1701479581
437,tindouf,27.6711,-8.1474,290.88,68,6,4.23,DZ,1701479581
438,augustdorf,51.9094,8.7317,270.45,88,85,0.85,DE,1701479582
439,corinto,37.9407,22.9573,287.53,69,100,2.02,GR,1701479582
440,ocean city,39.2776,-74.5746,285.16,89,100,1.34,US,1701479582
441,kailua-kona,19.6406,-155.9956,301.21,82,75,5.66,US,1701479026
442,panacan,9.2463,118.4082,301.29,80,100,5.02,PH,1701479584
443,murehwa,-17.6432,31.784,288.72,81,2,0.87,ZW,1701479584
444,bethlehem,-1.4558,-48.5044,300.17,89,0,3.09,BR,1701479328
445,kavalerovo,44.2661,135.0572,265.12,67,15,2.68,RU,1701479585
446,zhangye,38.9342,100.4517,270.05,32,41,0.78,CN,1701479360
447,saynshand,44.8824,110.1163,260.56,86,5,2.44,MN,1701479585
448,san buenaventura,27.0833,-101.5333,292.07,65,100,1.87,MX,1701479586
449,kabansk,52.0486,106.6528,263.87,89,78,2.26,RU,1701479586
450,revda,56.801,59.9303,262.19,99,91,0.76,RU,1701479586
451,ar ruseris,11.8659,34.3869,299.67,30,26,1.97,SD,1701479587
452,kolwezi,-10.7148,25.4667,288.52,97,96,1.4,CD,1701479587
453,bhag,29.0415,67.8239,291.08,43,0,2.15,PK,1701479587
454,ustka,54.5805,16.8619,273.51,87,100,3.29,PL,1701479588
455,provins,48.5833,3.1667,273.13,85,7,3.49,FR,1701479588
456,bintulu,3.1667,113.0333,299.55,87,100,4.15,MY,1701479589
457,cidreira,-30.1811,-50.2056,295.11,93,26,9.76,BR,1701479589
458,viedma,-40.8135,-62.9967,288.49,63,7,4.99,AR,1701478862
459,nyurba,63.2842,118.3319,239.07,99,100,1.26,RU,1701479578
460,san fernando de apure,7.8878,-67.4724,299.76,56,34,1.67,VE,1701479590
461,merizo village,13.2658,144.6691,302.46,88,69,9.28,GU,1701479590
462,bereeda,11.8704,51.0579,298.69,69,90,5.6,SO,1701479591
463,helsinki,60.1695,24.9355,267.46,89,75,7.6,FI,1701479228
464,juneau,58.3019,-134.4197,275.15,92,100,0.0,US,1701479591
465,san julian,21.0167,-102.1667,289.6,52,100,2.86,MX,1701479592
466,adur,9.1667,76.7333,295.9,95,98,0.98,IN,1701479592
467,kiunga,-6.1219,141.2906,299.29,91,100,1.87,PG,1701479592
468,ribeira brava,32.65,-17.0667,291.88,63,92,2.62,PT,1701479593
469,kalifornsky,60.4183,-151.29,272.26,90,0,0.0,US,1701479593
470,kamennomostskiy,44.2983,40.1856,283.88,76,100,2.69,RU,1701479593
471,mammoth lakes,37.6485,-118.9721,274.55,44,75,5.66,US,1701479539
472,kudat,6.8837,116.8477,300.96,77,83,4.32,MY,1701479595
473,pekanbaru,0.5333,101.45,298.33,100,40,2.06,ID,1701479595
474,lakheri,25.6667,76.1667,292.36,78,96,2.13,IN,1701479596
475,kunshan,31.3776,120.9543,280.09,30,27,1.05,CN,1701479306
476,sur,22.5667,59.5289,296.31,66,0,1.61,OM,1701478956
477,hilo,19.7297,-155.09,299.31,86,75,4.12,US,1701479067
478,sokoni,-6.4333,39.55,299.88,84,73,2.96,TZ,1701479597
479,trat,12.5,102.5,298.96,82,100,4.53,TH,1701479597
480,qamdo,31.1667,97.2333,267.16,54,51,1.39,CN,1701479598
481,luumaki,60.9262,27.5814,266.18,95,91,2.81,FI,1701479598
482,klamath falls,42.2249,-121.7817,275.29,91,75,5.14,US,1701479599
483,bereznik,62.8551,42.7072,264.74,96,100,0.04,RU,1701479600
484,heihe,50.2441,127.4902,260.04,79,87,2.55,CN,1701479600
485,meridian,43.6121,-116.3915,275.62,91,100,2.57,US,1701479302
486,muddebihal,16.3333,76.1333,293.66,75,16,4.42,IN,1701479601
487,saint croix,17.7397,-64.7388,299.4,78,0,4.63,VI,1701479602
488,wanlaweyn,2.6185,44.8938,298.75,73,100,4.91,SO,1701479602
489,nurota,40.5614,65.6886,282.05,49,100,0.67,UZ,1701479603
490,puerto asis,0.5133,-76.5007,296.79,84,100,0.84,CO,1701479603
491,fereydun kenar,36.6864,52.5225,287.68,85,1,4.22,IR,1701479603
492,kiffa,16.6166,-11.4045,299.28,12,60,4.44,MR,1701479604
493,cockburn town,21.4612,-71.1419,300.13,74,40,2.57,TC,1701479120
494,sant carles de la rapita,40.6167,0.6,287.25,46,0,13.26,ES,1701479524
495,palmer,42.1584,-72.3287,280.38,82,100,2.06,US,1701479418
496,mirnyy,62.5353,113.9611,241.06,100,73,1.72,RU,1701479606
497,qaqortoq,60.7167,-46.0333,268.41,83,100,1.81,GL,1701478997
498,key west,24.5557,-81.7826,300.15,89,40,3.09,US,1701479606
499,ahar,38.4774,47.0699,277.51,52,0,3.25,IR,1701479607
500,trairi,-3.2778,-39.2689,299.85,78,9,3.81,BR,1701479607
501,norrtalje,59.758,18.705,269.73,96,100,3.91,SE,1701479608
502,ceeldheer,3.8488,47.1806,298.7,72,100,7.61,SO,1701479608
503,lyantor,61.6195,72.1555,253.7,99,93,2.91,RU,1701479608
504,urumqi,43.801,87.6005,268.68,93,100,1.0,CN,1701479609
505,aykhal,66.0,111.5,245.99,97,100,3.99,RU,1701479069
506,san sebastian de la gomera,28.0916,-17.1133,294.47,73,0,2.57,ES,1701479610
507,mitchell,43.7094,-98.0298,271.14,69,100,3.09,US,1701479605
508,coquimbo,-29.9533,-71.3436,289.0,82,20,4.12,CL,1701479021
509,talara,-4.5772,-81.2719,294.57,83,40,5.14,PE,1701479611
510,conduaga,8.862,117.4893,301.89,73,100,0.43,PH,1701479075
511,pasni,25.2631,63.471,296.55,71,0,1.48,PK,1701479611
512,laguna,38.421,-121.4238,288.31,51,100,2.57,US,1701479612
513,padang,-0.9492,100.3543,298.18,91,100,1.02,ID,1701479612
514,rajur,20.1167,78.9167,292.86,83,63,1.99,IN,1701479612
515,luganville,-15.5333,167.1667,302.41,69,100,5.73,VU,1701479613
516,abadan,30.3392,48.3043,288.3,43,0,4.25,IR,1701479613
517,tefe,-3.3542,-64.7114,297.52,96,100,1.17,BR,1701479613
518,ad dabbah,18.05,30.95,294.91,16,0,4.72,SD,1701479614
519,homer,59.6425,-151.5483,274.08,86,0,0.0,US,1701479615
520,caarapo,-22.6342,-54.8222,297.82,74,74,2.48,BR,1701479615
521,labytnangi,66.6572,66.4183,249.81,100,100,0.27,RU,1701479077
522,icano,-28.9193,-65.3282,300.88,70,0,1.94,AR,1701479615
523,eqbaliyeh,35.3022,51.5358,283.05,50,0,0.98,IR,1701479616
524,kyelang,32.5833,77.0333,255.59,82,5,2.94,IN,1701479616
525,yichang,30.7144,111.2847,281.73,54,100,0.04,CN,1701479616
526,bonthe,7.5264,-12.505,299.81,82,100,1.36,SL,1701479136
527,huilong,31.8111,121.655,279.34,46,9,0.53,CN,1701479131
528,novyy turtkul',41.55,61.0167,280.1,63,0,3.32,UZ,1701479618
529,oltinko'l,40.8011,72.1634,281.48,66,18,0.89,UZ,1701479618
530,kindberg,47.5,15.45,277.2,97,100,1.15,AT,1701479620
531,velikiye luki,56.34,30.5452,265.3,96,100,2.39,RU,1701479620
532,mayqayyng,51.4625,75.7986,272.69,67,100,7.88,KZ,1701479620
533,liberal,37.0431,-100.921,273.23,69,0,3.6,US,1701479621
534,tejen,37.3834,60.5054,284.01,61,43,1.8,TM,1701479622
535,lamar,33.6668,-95.5836,280.73,93,0,1.54,US,1701479622
536,ulanhot,46.0833,122.0833,261.39,67,2,3.24,CN,1701479349
537,pyapon,16.2833,95.6833,297.7,81,100,3.29,MM,1701479623
538,isangel,-19.55,169.2667,303.21,70,100,2.57,VU,1701479624
539,port-gentil,-0.7193,8.7815,296.96,90,100,1.66,GA,1701479624
540,afif,23.9065,42.9172,291.3,40,0,4.32,SA,1701479624
541,touros,-5.1989,-35.4608,299.31,80,17,5.48,BR,1701479598
542,opuwo,-18.0607,13.84,294.67,71,100,4.14,NA,1701479605
543,kapoeta,4.7717,33.5903,300.35,35,2,3.05,SS,1701479625
544,leh,34.1667,77.5833,264.14,77,78,1.66,IN,1701479626
545,asau,46.4333,26.4,270.66,88,94,2.37,RO,1701479626
546,kerikeri,-35.2268,173.9474,292.89,57,90,3.52,NZ,1701479610
547,pangai,-19.8,-174.35,299.99,80,10,5.51,TO,1701479627
548,bogale,16.2833,95.4,297.06,81,100,3.11,MM,1701479627
549,pionerskiy,54.9508,20.2275,273.23,76,100,2.86,RU,1701479627
550,peace river,56.2501,-117.286,268.37,58,98,2.96,CA,1701479627
551,bang saphan,11.2126,99.5117,299.94,80,41,3.45,TH,1701479628
552,kidal,18.4411,1.4078,298.15,18,6,2.98,ML,1701479628
553,north bend,43.4065,-124.2243,284.35,87,75,3.09,US,1701479629
554,dhulikhel,27.6189,85.5529,281.9,58,0,1.47,NP,1701479630
555,oranjemund,-28.55,16.4333,289.82,86,83,5.64,NA,1701479630
556,alo,7.4178,6.7371,298.73,63,84,1.18,NG,1701479190
